_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,does_the_utterance_make_sense,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say,does_the_utterance_make_sense_gold,flab_bad_content,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario_gold,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say_gold,scenario,utterance
1778010447,6/25/2018 17:42:05,false,3785494761,,6/25/2018 17:40:55,false,neodev,1.0,44606051,VEN,23,Ciudad Ojeda,186.93.236.152,Yes,5,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,how much is the rent per month 
1778010448,6/25/2018 16:54:47,false,3785357437,,6/25/2018 16:52:23,false,neodev,0.8571,44277309,VEN,"","",201.208.113.15,Yes,5,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,can i earn some extra real estate service in the process 
1778010448,6/25/2018 16:55:04,false,3785358423,,6/25/2018 16:52:26,false,neodev,0.7857,44634685,VEN,26,La Guaira,190.206.218.225,No,6,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,can i earn some extra real estate service in the process 
1778010448,6/25/2018 16:57:15,false,3785365195,,6/25/2018 16:55:15,false,elite,0.7143,44605990,VEN,25,Caracas,186.167.251.227,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,can i earn some extra real estate service in the process 
1778010448,6/25/2018 16:58:36,false,3785368849,,6/25/2018 16:57:31,false,elite,1.0,44606611,VEN,13,Barquisimeto,190.142.183.246,Yes,1,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,can i earn some extra real estate service in the process 
1778010449,6/25/2018 17:01:14,false,3785376136,,6/25/2018 16:58:22,false,elite,0.9286,44621187,VEN,23,Maracaibo,186.88.193.22,Yes,5,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what are the main services provided by your real estate 
1778010449,6/25/2018 17:01:20,false,3785376449,,6/25/2018 16:58:10,false,elite,1.0,44139769,VEN,"","",186.93.17.183,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what are the main services provided by your real estate 
1778010450,6/25/2018 16:36:58,false,3785306310,,6/25/2018 16:35:39,false,neodev,0.8571,43219883,VEN,23,Maracaibo,186.91.77.125,Yes,5,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,is there any special consideration in the services they provide 
1778010450,6/25/2018 16:41:31,false,3785318888,,6/25/2018 16:40:58,false,elite,0.7273,44505646,VEN,23,Ciudad Ojeda,201.242.225.197,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,is there any special consideration in the services they provide 
1778010451,6/25/2018 17:08:16,false,3785395638,,6/25/2018 17:06:55,false,neodev,0.8571,44616314,VEN,"","",186.94.33.200,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what services does he offer me as a real estate agent 
1778010451,6/25/2018 17:24:13,false,3785441137,,6/25/2018 17:22:27,false,neodev,0.9286,44294667,VEN,23,Ciudad Ojeda,186.93.236.152,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what services does he offer me as a real estate agent 
1778010452,6/25/2018 16:50:01,false,3785343178,,6/25/2018 16:47:05,false,elite,0.8571,44634551,VEN,"","",186.91.241.253,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,besides showing the housing that another service offers me 
1778010452,6/25/2018 16:59:29,false,3785371224,,6/25/2018 16:57:17,false,elite,0.7143,44605990,VEN,25,Caracas,186.167.251.227,Yes,5,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,besides showing the housing that another service offers me 
1778010453,6/25/2018 17:08:56,false,3785397453,,6/25/2018 17:08:00,false,neodev,0.9286,44523502,VEN,04,Maracay,201.208.10.21,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what services do i have when negotiating with you 
1778010453,6/25/2018 17:26:44,false,3785449909,,6/25/2018 17:23:30,false,neodev,0.8,44565394,VEN,14,Mérida,186.94.154.88,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what services do i have when negotiating with you 
1778010454,6/25/2018 16:35:26,false,3785302302,,6/25/2018 16:33:25,false,neodev,0.7143,44609314,VEN,02,Lecheria,190.207.80.230,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what service does the real estate agent provide 
1778010454,6/25/2018 16:41:15,false,3785318087,,6/25/2018 16:38:38,false,elite,1.0,44482613,VEN,15,Guatire,190.198.57.163,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what service does the real estate agent provide 
1778010455,6/25/2018 16:57:23,false,3785365556,,6/25/2018 16:55:19,false,elite,0.9286,44619565,VEN,23,Maracaibo,190.77.166.178,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what service does my real estate agent offer me 
1778010455,6/25/2018 17:03:26,false,3785382216,,6/25/2018 17:00:36,false,neodev,0.7857,44471465,VEN,"","",190.204.117.121,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what service does my real estate agent offer me 
1778010456,6/25/2018 16:36:40,false,3785305480,,6/25/2018 16:34:40,false,elite,0.7857,44610962,VEN,"","",190.203.237.106,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,i would like to know what service the real estate agent provides 
1778010456,6/25/2018 16:38:22,false,3785310412,,6/25/2018 16:34:45,false,neodev,0.8571,44494944,,,"",45.230.171.9,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,i would like to know what service the real estate agent provides 
1778010457,6/25/2018 17:19:35,false,3785426990,,6/25/2018 17:16:51,false,elite,1.0,44293294,VEN,23,Ciudad Ojeda,186.93.236.105,Yes,2,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what service do u provide please 
1778010457,6/25/2018 17:27:50,false,3785453809,,6/25/2018 17:27:01,false,elite,0.8571,44329820,VEN,"","",190.38.4.3,Yes,4,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what service do u provide please 
1778010458,6/25/2018 17:17:27,false,3785420833,,6/25/2018 17:15:30,false,neodev,0.8571,44527918,VEN,25,Caracas,201.243.41.57,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,so tell me what services do u provide 
1778010458,6/25/2018 17:19:36,false,3785427096,,6/25/2018 17:14:45,false,elite,0.9286,44343072,VEN,25,Caracas,186.185.131.235,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,so tell me what services do u provide 
1778010459,6/25/2018 17:01:37,false,3785377221,,6/25/2018 16:57:07,false,elite,0.8571,44634551,VEN,"","",186.91.241.253,Yes,2,5,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,can u tell me please what services u as a agent provide to customer 
1778010459,6/25/2018 17:01:53,false,3785377917,,6/25/2018 16:57:20,false,neodev,0.7857,44634685,VEN,26,La Guaira,190.206.218.225,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,can u tell me please what services u as a agent provide to customer 
1778010460,6/25/2018 16:38:20,false,3785310334,,6/25/2018 16:35:08,false,elite,0.7857,44633712,USA,CA,Los Angeles,96.44.135.123,Yes,1,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,how high quality are your services 
1778010460,6/25/2018 17:21:00,false,3785430897,,6/25/2018 17:19:57,false,neodev,0.75,44586767,VEN,"","",190.203.239.206,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,how high quality are your services 
1778010461,6/25/2018 17:15:03,false,3785414300,,6/25/2018 17:14:29,false,neodev,1.0,44620943,VEN,"","",186.94.53.161,Yes,4,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,your services are so good 
1778010461,6/25/2018 17:15:44,false,3785416113,,6/25/2018 17:14:28,false,elite,0.8571,44573315,VEN,"","",190.198.241.65,Yes,4,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,your services are so good 
1778010462,6/25/2018 16:57:15,false,3785365216,,6/25/2018 16:56:01,false,elite,0.9286,44621845,VEN,"","",186.93.242.111,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,how do you treat clients 
1778010462,6/25/2018 17:07:46,false,3785394260,,6/25/2018 17:05:38,false,neodev,0.9286,44294667,VEN,23,Ciudad Ojeda,186.93.236.152,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,how do you treat clients 
1778010463,6/25/2018 16:58:20,false,3785368088,,6/25/2018 16:57:16,false,neodev,0.75,43935489,VEN,23,Ciudad Ojeda,186.93.237.185,Yes,4,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what are the services you provide 
1778010463,6/25/2018 17:04:52,false,3785385919,,6/25/2018 17:02:18,false,elite,1.0,44634088,USA,CA,Los Angeles,96.44.135.123,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what are the services you provide 
1778010464,6/25/2018 16:43:04,false,3785323656,,6/25/2018 16:41:56,false,elite,0.9286,44637644,VEN,13,Barquisimeto,186.91.226.16,Yes,5,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,can you explain what you do as a real estate agent 
1778010464,6/25/2018 16:45:24,false,3785330042,,6/25/2018 16:41:47,false,elite,0.8333,44635877,BRA,30,Recife,187.78.150.163,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,can you explain what you do as a real estate agent 
1778010465,6/25/2018 17:10:06,false,3785400825,,6/25/2018 17:07:51,false,neodev,0.9286,44294667,VEN,23,Ciudad Ojeda,186.93.236.152,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what is the scope of your job as an agent 
1778010465,6/25/2018 17:37:33,false,3785482449,,6/25/2018 17:36:46,false,elite,1.0,44579493,EGY,"","",102.184.38.160,Yes,3,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what is the scope of your job as an agent 
1778010466,6/25/2018 17:32:41,false,3785468815,,6/25/2018 17:30:48,false,neodev,1.0,44606151,VEN,23,El Hoyito,186.93.248.97,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,do you have open houses 
1778010466,6/25/2018 17:33:50,false,3785472441,,6/25/2018 17:32:42,false,neodev,0.8333,44610776,VEN,23,Ciudad Ojeda,201.209.12.206,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,do you have open houses 
1778010467,6/25/2018 17:22:25,false,3785435348,,6/25/2018 17:19:03,false,neodev,0.7857,44471465,VEN,"","",190.204.117.121,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,do you help getting a bank credit 
1778010467,6/25/2018 17:22:31,false,3785435539,,6/25/2018 17:19:08,false,elite,1.0,44380511,VEN,13,Barquisimeto,200.84.174.24,Yes,1,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,do you help getting a bank credit 
1778010468,6/25/2018 16:57:24,false,3785365572,,6/25/2018 16:55:12,false,elite,1.0,44516761,VEN,15,Guatire,190.198.57.163,Yes,3,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,do you prepare the buying selling papers 
1778010468,6/25/2018 16:59:59,false,3785372600,,6/25/2018 16:58:21,false,elite,1.0,44621083,VEN,21,Valera,186.94.2.194,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,do you prepare the buying selling papers 
1778010469,6/25/2018 17:06:36,false,3785390821,,6/25/2018 17:05:49,false,elite,0.8571,44628246,PER,15,Lima,200.121.173.196,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what is your best service 
1778010469,6/25/2018 17:07:07,false,3785392357,,6/25/2018 17:05:49,false,neodev,0.8,44458660,VEN,25,Caracas,190.202.238.141,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what is your best service 
1778010470,6/25/2018 16:53:00,false,3785352065,,6/25/2018 16:51:31,false,neodev,1.0,44621405,VEN,"","",186.93.242.111,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,how much is paid for your best service 
1778010470,6/25/2018 17:14:15,false,3785412208,,6/25/2018 17:12:50,false,clixsense,0.8333,31931633,VEN,"","",201.211.124.2,Yes,5,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,how much is paid for your best service 
1778010471,6/25/2018 17:08:15,false,3785395568,,6/25/2018 17:07:41,false,clixsense,0.7857,39465667,BIH,01,Sarajevo,109.175.99.150,Yes,5,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,how much is paid for your best service 
1778010471,6/25/2018 17:09:59,false,3785400419,,6/25/2018 17:07:40,false,elite,1.0,44516761,VEN,15,Guatire,190.198.57.163,Yes,3,5,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,how much is paid for your best service 
1778010472,6/25/2018 17:12:28,false,3785407342,,6/25/2018 17:10:50,false,neodev,1.0,44477167,USA,CA,San Fernando,107.170.249.215,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what are the advantages of taking your services 
1778010472,6/25/2018 17:16:38,false,3785418439,,6/25/2018 17:15:56,false,neodev,1.0,44609088,USA,CA,Beverly Hills,159.65.72.96,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what are the advantages of taking your services 
1778010473,6/25/2018 17:10:45,false,3785402468,,6/25/2018 17:07:09,false,neodev,1.0,44621840,VEN,"","",190.201.183.187,Yes,5,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what services are you providing 
1778010473,6/25/2018 17:12:41,false,3785407911,,6/25/2018 17:12:10,false,elite,0.8571,44635630,VEN,14,Mérida,200.109.129.51,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what services are you providing 
1778010474,6/25/2018 17:28:21,false,3785455791,,6/25/2018 17:27:29,false,elite,1.0,44371264,USA,"","",209.58.136.210,Yes,4,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,why should i prefer your services 
1778010474,6/25/2018 17:31:58,false,3785466781,,6/25/2018 17:31:26,false,neodev,0.8462,44321370,VEN,23,Maracaibo,200.44.95.40,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,why should i prefer your services 
1778010475,6/25/2018 16:59:12,false,3785370445,,6/25/2018 16:56:35,false,elite,1.0,44589751,VEN,13,Barquisimeto,190.142.204.170,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,que servicios me ofrece
1778010475,6/25/2018 16:59:20,false,3785370797,,6/25/2018 16:56:36,false,elite,0.7857,44611304,VEN,"","",190.203.237.106,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,que servicios me ofrece
1778010476,6/25/2018 17:26:12,false,3785447811,,6/25/2018 17:25:00,false,elite,0.9286,44478854,VEN,25,Caracas,181.18.30.53,No,5,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,con que servicios contamos
1778010476,6/25/2018 17:28:19,false,3785455667,,6/25/2018 17:25:04,false,neodev,0.75,21964243,ESP,56,Barcelona,83.40.66.243,No,2,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,con que servicios contamos
1778010477,6/25/2018 17:37:10,false,3785481394,,6/25/2018 17:36:35,false,neodev,0.7778,44610726,VEN,23,Maracaibo,190.78.145.79,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,que servicios tiene que me pueda ayudar
1778010477,6/25/2018 17:39:14,false,3785486929,,6/25/2018 17:34:27,false,elite,0.8571,44360961,VEN,04,Maracay,190.72.43.74,Yes,5,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,que servicios tiene que me pueda ayudar
1778010478,6/25/2018 17:05:47,false,3785388600,,6/25/2018 17:05:10,false,elite,0.8571,44484114,VEN,"","",190.79.17.24,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what other services do you offer 
1778010478,6/25/2018 17:35:42,false,3785477442,,6/25/2018 17:34:55,false,elite,1.0,44579493,EGY,"","",102.184.38.160,Yes,5,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,what other services do you offer 
1778010479,6/25/2018 16:52:02,false,3785349455,,6/25/2018 16:50:04,false,clixsense,0.7857,44631143,VEN,23,Maracaibo,190.37.134.85,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,do you offer the temporary rental service 
1778010479,6/25/2018 16:59:29,false,3785371257,,6/25/2018 16:57:26,false,elite,0.9286,44619565,VEN,23,Maracaibo,190.77.166.178,Yes,4,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,do you offer the temporary rental service 
1778010480,6/25/2018 17:25:40,false,3785445853,,6/25/2018 17:23:39,false,neodev,0.9,44622116,USA,NY,New York,107.182.226.247,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,do they have legal advice to the client 
1778010480,6/25/2018 17:30:38,false,3785462612,,6/25/2018 17:28:47,false,elite,0.8,44609945,VEN,"","",190.203.237.106,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know what service the real estate agent provides,do they have legal advice to the client 
1778010481,6/25/2018 16:57:33,false,3785365995,,6/25/2018 16:56:19,false,elite,1.0,44621013,VEN,23,Buena Vista,186.93.233.189,Yes,4,5,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,what are the amenities that are in the building 
1778010481,6/25/2018 16:59:12,false,3785370456,,6/25/2018 16:56:35,false,elite,1.0,44589751,VEN,13,Barquisimeto,190.142.204.170,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,what are the amenities that are in the building 
1778010482,6/25/2018 17:06:53,false,3785391604,,6/25/2018 17:05:54,false,elite,0.7857,44611304,VEN,"","",190.203.237.106,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,with what amenities does the building count 
1778010482,6/25/2018 17:07:22,false,3785393011,,6/25/2018 17:05:56,false,neodev,0.8571,44593830,VEN,25,Caracas,186.185.52.80,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,with what amenities does the building count 
1778010483,6/25/2018 17:35:49,false,3785477707,,6/25/2018 17:34:47,false,elite,1.0,44619148,VEN,23,Maracaibo,186.94.163.123,Yes,1,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,what amenities does the building have 
1778010483,6/25/2018 17:36:07,false,3785478656,,6/25/2018 17:34:48,false,neodev,0.8333,44638470,EGY,06,Alexandria,41.42.90.167,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,what amenities does the building have 
1778010484,6/25/2018 17:17:02,false,3785419709,,6/25/2018 17:16:01,false,elite,0.7,44559620,VEN,"","",190.79.24.177,Yes,2,6,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,i have no ideai have no idea
1778010484,6/25/2018 17:26:33,false,3785449244,,6/25/2018 17:24:47,false,elite,0.7857,44626586,VEN,23,Maracaibo,201.242.247.36,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,i have no ideai have no idea
1778010485,6/25/2018 16:40:01,false,3785314804,,6/25/2018 16:37:38,false,elite,0.8333,44622276,VEN,04,Maracay,201.208.24.49,Yes,1,5,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,i have no idea
1778010485,6/25/2018 16:43:57,false,3785326278,,6/25/2018 16:42:29,false,neodev,1.0,44621405,VEN,"","",186.93.242.111,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,i have no idea
1778010486,6/25/2018 17:09:18,false,3785398563,,6/25/2018 17:07:26,false,neodev,0.8571,44593830,VEN,25,Caracas,186.185.52.80,Yes,1,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,i have no idea
1778010486,6/25/2018 17:13:57,false,3785411339,,6/25/2018 17:12:27,false,elite,0.9286,44481125,VEN,25,Caracas,201.210.249.95,Yes,2,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,i have no idea
1778010487,6/25/2018 17:03:53,false,3785383376,,6/25/2018 17:01:45,false,neodev,0.8571,44616314,VEN,"","",186.94.33.200,Yes,1,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,does the apartment have concierge 
1778010487,6/25/2018 17:08:42,false,3785396854,,6/25/2018 17:06:44,false,elite,1.0,44608821,VEN,25,Caracas,186.185.93.30,Yes,5,4,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,does the apartment have concierge 
1778010488,6/25/2018 17:03:04,false,3785381025,,6/25/2018 17:01:56,false,neodev,0.7857,44634685,VEN,26,La Guaira,190.206.218.225,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,does the building have elevator 
1778010488,6/25/2018 17:03:21,false,3785381885,,6/25/2018 17:01:56,false,neodev,1.0,44528634,VEN,25,Caracas,186.167.249.168,Yes,2,6,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,does the building have elevator 
1778010489,6/25/2018 17:03:10,false,3785381268,,6/25/2018 17:02:34,false,neodev,1.0,44495563,USA,NY,New York,159.89.147.59,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,how much costs the condominium fee 
1778010489,6/25/2018 17:07:27,false,3785393155,,6/25/2018 17:02:35,false,neodev,0.7778,44604367,VEN,25,Caracas,186.167.242.104,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,how much costs the condominium fee 
1778010490,6/25/2018 17:30:37,false,3785462576,,6/25/2018 17:29:38,false,neodev,1.0,44591941,VEN,13,Barquisimeto,190.142.204.170,Yes,2,5,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,do you have cable tv service 
1778010490,6/25/2018 17:31:59,false,3785466810,,6/25/2018 17:31:20,false,elite,0.9286,44621466,VEN,13,Barquisimeto,186.91.226.16,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,do you have cable tv service 
1778010491,6/25/2018 16:54:05,false,3785355476,,6/25/2018 16:52:32,false,elite,0.8571,44621718,MEX,23,Cancún,189.214.5.5,Yes,5,6,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,the building has laundry service 
1778010491,6/25/2018 16:54:54,false,3785357751,,6/25/2018 16:52:32,false,elite,0.7143,44605990,VEN,25,Caracas,186.167.251.227,Yes,2,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,the building has laundry service 
1778010492,6/25/2018 17:21:48,false,3785433435,,6/25/2018 17:21:12,false,neodev,0.9286,44549024,VEN,"","",186.94.53.161,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,does the building have a gym 
1778010492,6/25/2018 17:32:39,false,3785468721,,6/25/2018 17:31:20,false,neodev,0.9286,44624083,USA,CA,San Francisco,104.236.233.182,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,does the building have a gym 
1778010493,6/25/2018 17:06:26,false,3785390331,,6/25/2018 17:05:22,false,neodev,0.9286,44523502,VEN,04,Maracay,201.208.10.21,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,which amenities does the building has 
1778010493,6/25/2018 17:06:59,false,3785391984,,6/25/2018 17:05:22,false,elite,0.8571,44452380,VEN,"","",200.84.216.225,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,which amenities does the building has 
1778010498,6/25/2018 17:02:30,false,3785379538,,6/25/2018 17:01:01,false,neodev,1.0,44495563,USA,NY,New York,159.89.147.59,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,what are the amenities included in the building 
1778010498,6/25/2018 17:03:10,false,3785381252,,6/25/2018 17:01:30,false,elite,0.7857,44611304,VEN,"","",190.203.237.106,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,what are the amenities included in the building 
1778010499,6/25/2018 17:10:36,false,3785402237,,6/25/2018 17:09:36,false,elite,1.0,44371264,USA,"","",209.58.136.210,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,are there any amenities in the building 
1778010499,6/25/2018 17:10:57,false,3785403024,,6/25/2018 17:09:31,false,elite,1.0,44628719,VEN,25,Caracas,186.167.244.207,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,are there any amenities in the building 
1778010500,6/25/2018 17:13:03,false,3785408781,,6/25/2018 17:12:04,false,elite,0.9286,44621573,VEN,23,Buena Vista,186.93.233.189,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,excuse me what kind of amenities does this department have 
1778010500,6/25/2018 17:18:24,false,3785423359,,6/25/2018 17:17:13,false,elite,0.7143,44608782,VEN,"","",190.203.237.106,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,excuse me what kind of amenities does this department have 
1778010501,6/25/2018 17:27:46,false,3785453607,,6/25/2018 17:27:18,false,neodev,0.9286,44621328,VEN,"","",186.94.53.161,Yes,5,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,could you show me the comforts of this apartment 
1778010501,6/25/2018 17:32:56,false,3785469470,,6/25/2018 17:30:22,false,neodev,0.8,44620166,VEN,07,Valencia,190.199.209.102,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,could you show me the comforts of this apartment 
1778010502,6/25/2018 16:41:38,false,3785319210,,6/25/2018 16:39:13,false,neodev,1.0,44621405,VEN,"","",186.93.242.111,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,does this department have a lot of amenities 
1778010502,6/25/2018 16:41:45,false,3785319627,,6/25/2018 16:39:12,false,elite,1.0,44625725,VEN,02,El Tigre,186.94.34.223,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,does this department have a lot of amenities 
1778010503,6/25/2018 17:37:34,false,3785482461,,6/25/2018 17:35:22,false,elite,0.7692,44619479,VEN,23,Maracaibo,201.242.247.36,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,what services are there in the building
1778010503,6/25/2018 17:41:42,false,3785493721,,6/25/2018 17:39:45,false,elite,0.9286,44494340,VEN,20,San Cristóbal,190.78.63.112,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,what services are there in the building
1778010504,6/25/2018 17:13:13,false,3785409180,,6/25/2018 17:12:02,false,neodev,1.0,44621840,VEN,"","",190.201.183.187,Yes,5,6,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,there is parking and pool in the building
1778010504,6/25/2018 17:14:32,false,3785413047,,6/25/2018 17:12:02,false,elite,1.0,44516761,VEN,15,Guatire,190.198.57.163,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know the amenties that are in the building,there is parking and pool in the building
