_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,response_1,response_2,response_3,scenario
1403461975,10/11/17 22:22,2909737980,10/11/17 22:13,FALSE,clixsense,1,39767721,RUS,73,Kazan,188.162.195.224,I'd like to see the flights in my address,"Sorry, I would like to know if there's a line my way",Help to check my flight,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:54,2909699973,10/11/17 21:43,FALSE,neodev,1,40010991,EGY,,,82.129.198.18,do you have direct flight to my place ?,is that possible to know what plane will go to my place direct?,are their direct plane to my location ?,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:25,2909644759,10/11/17 21:12,FALSE,neodev,1,40062468,PER,15,Lima,179.7.132.177,"Hi, I was wondering if there's a direct flight to NY.",How long does the flight last?,How long do I have to wait?,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:14,2909628138,10/11/17 21:13,FALSE,neodev,1,40956186,EGY,,,62.114.130.5,there are any direct flights,there are any direct flights,there are any direct flights,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:51,2909692806,10/11/17 21:43,FALSE,neodev,1,41386492,VEN,23,Maracaibo,186.94.247.129,there are direct flights?,Where can I ask if there are direct flights?,can they put any direct flight?,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:24,2909642240,10/11/17 21:13,FALSE,elite,1,41472139,EGY,6,Alexandria,197.43.51.248,Are there any direct flights to Cairo?,Is a direct flight available to Cairo?,Do you have a direct flight to Cairo?,You need to check if there are any direct flights to your location
1403461975,10/11/17 22:28,2909744661,10/11/17 22:19,FALSE,neodev,1,41473993,VEN,25,Caracas,190.36.252.69,There's any flight to Caracas?,There's available any flight to New York this saturday?,i'll like to know the flight schedule to Toronto for may  4th,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:49,2909690149,10/11/17 21:43,FALSE,clixsense,1,41701371,VEN,25,Caracas,190.36.122.111,podria decirme si hay disponible algun vuelo directo,hay vuelos directos a donde me dirijo,podria indicarme si hay vuelos directos a,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:43,2909681286,10/11/17 21:42,FALSE,neodev,1,41807814,VEN,25,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:56,2909703575,10/11/17 21:42,FALSE,clixsense,1,41904763,VEN,25,Caracas,190.36.114.90,there are direct flights to,could you tell me if there are direct flights,I would like to know if there are direct flights,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:45,2909684156,10/11/17 21:43,FALSE,clixsense,1,42126087,GRC,35,Athens,89.210.133.40,Is there  any direct flights to my location,Is there  any direct flights to my location,Is there  any direct flights to my location,You need to check if there are any direct flights to your location
1403461975,10/11/17 23:03,2909791424,10/11/17 22:43,FALSE,clixsense,1,42160208,UKR,,,91.227.151.146,I need a flight without transfers,give me a list of flights,when is a direct flight?,You need to check if there are any direct flights to your location
1403461975,10/11/17 22:21,2909737209,10/11/17 22:13,FALSE,clixsense,1,42540507,VEN,25,Caracas,201.208.218.35,i need know if there are any direct flights for Spain,i need know if there are any direct flights for Usa,i need know if there are any direct flights for Colombia,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:54,2909698987,10/11/17 21:45,FALSE,neodev,1,43191711,EGY,11,Cairo,41.44.237.76,pleas can u tell me is there any direct flights to cairo,can u change my flight to it,in any time it will be,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:19,2909634294,10/11/17 21:13,FALSE,neodev,1,43348248,CRI,1,Grecia,186.176.228.248,I need to know which is the next flight home please,What options do I have to get home?,"I need to get home fast, which is the next flight?",You need to check if there are any direct flights to your location
1403461975,10/11/17 21:37,2909672255,10/11/17 21:14,FALSE,neodev,1,43627365,VEN,,,186.91.189.246,What about if no flights are available without return calls?,inform me where I locate the itinerary of flights of your line?,I would like to know about direct flights and what I need to chek in,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:48,2909688872,10/11/17 21:42,FALSE,neodev,1,43642908,VEN,7,Valencia,190.79.79.9,the flights are direct to my destination,there are direct flights to my location,I need to know if there is any direct flight,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:58,2909707541,10/11/17 21:43,FALSE,neodev,1,43650202,EGY,,,156.202.79.127,any direct fly ti egypt,can I go direct to egypt,can I take one fly,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:22,2909638801,10/11/17 21:22,FALSE,neodev,1,43650485,EGY,11,Cairo,156.211.251.26,Can you help me get a new flight?,Can you help me get a new flight?,Can you help me get a new flight?,You need to check if there are any direct flights to your location
1403461975,10/11/17 22:28,2909744938,10/11/17 22:15,FALSE,neodev,1,43698317,EGY,11,Cairo,41.45.210.26,Is there a direct flight to Egypt,How long does London's direct flight take?,How much is the price of a direct trip to France,You need to check if there are any direct flights to your location
1403461975,10/11/17 22:12,2909726684,10/11/17 22:03,FALSE,neodev,1,43700704,VEN,4,Maracay,200.93.85.111,Is there any direct flight to New York?,Where can I find the direct flights?,can you confirm me if there is any direct flight to florida?,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:48,2909689060,10/11/17 21:44,FALSE,neodev,1,43702411,VEN,25,Caracas,200.109.40.86,there are direct flights?,How long it takes?,What is first class price?,You need to check if there are any direct flights to your location
1403461975,10/11/17 22:19,2909735041,10/11/17 22:16,FALSE,neodev,1,43704247,VEN,23,Cabimas,190.77.18.38,Can you check for me if there are any direct flights to my location?,I want to know if there are any direct flights to my location.,Can you tell me if there are any direct flights to my location?,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:43,2909681319,10/11/17 21:42,FALSE,neodev,1,43765666,VEN,7,Guacara,186.89.123.89,fhdfhdfhdfhdf,fdh,dfh,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:39,2909675831,10/11/17 21:32,FALSE,neodev,1,43772050,VEN,,,190.79.26.39,Is there direct flight to my city?,There are direct flight to my city?,in your airline depart flight here?,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:23,2909640720,10/11/17 21:13,FALSE,elite,1,43821915,MEX,12,Acapulco De Juárez,201.114.49.39,there are direct flights from here?,I have to check for direct flights?,I need a direct flight from here to my destination,You need to check if there are any direct flights to your location
1403461975,10/11/17 22:59,2909785602,10/11/17 22:44,FALSE,neodev,1,43825606,VEN,13,Barquisimeto,201.249.96.90,Are there direct flights to my destination ??,I do not want to scale and I need the direct flight,I appreciate it if there is a direct flight to my destination,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:26,2909646291,10/11/17 21:12,FALSE,clixsense,1,43853403,BRA,21,Rio De Janeiro,179.158.154.94,I need a direct flight to Wiscosin,I would like a non-stop two-person flight,Is it possible a direct flight at this time?,You need to check if there are any direct flights to your location
1403461975,10/11/17 22:25,2909741930,10/11/17 22:15,FALSE,neodev,1,43875791,SRB,0,Belgrade,93.87.165.30,Do you have direct flight to _____?,When will be  the direct flight to my location?,Do you have online app where I can get information about flights?,You need to check if there are any direct flights to your location
1403461975,10/11/17 21:49,2909690473,10/11/17 21:45,FALSE,neodev,1,43891052,EGY,11,Cairo,41.237.73.219,i  need to check if there are any direct flights to my location,can you please tell me if there are any direct flights to my location?,i would like to know  if there are any direct flights to my location,You need to check if there are any direct flights to your location
1403461968,10/11/17 21:47,2909687652,10/11/17 21:26,FALSE,neodev,1,33110177,VEN,19,Carúpano,190.204.98.175,How heavy can my bags be?,How much weight can I have in my bags?,I would like to know how heavy my bags can be,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:38,2909674855,10/11/17 21:30,FALSE,neodev,1,36312400,VEN,6,Puerto Ordaz,190.207.114.243,How much is the weight of my luggage?,my second luggage how much?,What is the maximum weight of my travel bag?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 22:51,2909775277,10/11/17 22:28,FALSE,clixsense,1,36522920,RUS,48,Moscow,91.78.29.125,What is the maximum weight for one piece of luggage?,What is the maximum weight for hand luggage?,"If I fly with a child, what is the maximum luggage weight?",You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:25,2909644597,10/11/17 21:23,FALSE,neodev,1,38366779,RUS,10,Bryansk,2.93.179.230,ljkfahfquow  iqweio qoij,joidadio jo,ujo ioafioafij lkj,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:32,2909660584,10/11/17 21:25,FALSE,neodev,1,38372558,BRA,29,Goiania,200.163.232.161,What is the maximum weight for a baggage without additional charge?,When does insurance charge against theft or loss of luggage without having to pay anything else?,What is the value of the kilo of extra luggage?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:54,2909698776,10/11/17 21:25,FALSE,clixsense,1,39078729,EGY,11,Cairo,41.237.4.122,What is the maximum weight for a checked bag?,What is the allowable baggage weight allowance for the trip?,To what weight luggage allows me to transit it?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 22:32,2909750917,10/11/17 22:23,FALSE,clixsense,1,39347443,AUT,9,Vienna,80.110.82.64,"I think my bag is to heavy, what is the maximum weight?",What is the maximum weight for checked bag?,"I have more space in my bag, what is the maximum weight for it?",You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:36,2909670606,10/11/17 21:24,FALSE,clixsense,1,39360761,VEN,13,Barquisimeto,200.8.101.118,what is the maximum weight that I should carry by suitcase?,How much is the maximum that each suitcase should weigh?,What is the weight limit for the suitcases?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 23:34,2909831114,10/11/17 23:23,FALSE,clixsense,1,39767721,RUS,73,Kazan,188.162.195.224,I wanted to know the maximum weight of hold Luggage.,What is the weight of one Luggage?,How much Luggage can I take?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:31,2909656693,10/11/17 21:23,FALSE,neodev,1,39912680,COL,2,Medellín,190.9.214.212,Could you tell me what is the maximum weight of a bag?,Do you have any information about weight?,How much weight should I carry in my bag?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:43,2909681254,10/11/17 21:24,FALSE,neodev,1,40010991,EGY,,,82.129.198.18,what is the maximum weight for my bag?,my bag is to heavy is that allowed,how many bags can i carry in the plane,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:29,2909652742,10/11/17 21:26,FALSE,neodev,1,40308306,VEN,25,Caracas,201.209.147.89,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:47,2909687281,10/11/17 21:37,FALSE,elite,1,40356433,SRB,,,77.243.24.177,What is maximum weight for checked bag ?,I need to know what is maximum weight for checked bag ?,Can you tell me what is maximum weight for a checked bag ?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 22:01,2909712295,10/11/17 21:56,FALSE,clixsense,1,40597878,ESP,59,Leioa,85.86.226.145,What's the maximum weight for my bag?,Is there any extra cost for my bag?,Is my bag too heavy?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:18,2909632264,10/11/17 21:17,FALSE,neodev,1,40956186,EGY,,,62.114.130.5,You want to add a frequent flyer number to a flight you already booked,You want to add a frequent flyer number to a flight you already booked,You want to add a frequent flyer number to a flight you already booked,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:43,2909681233,10/11/17 21:24,FALSE,elite,1,41472139,EGY,3,Damanhour,197.43.27.149,I  need to know the maximum weight for a checked bag,"Please, tell me the maximum weight for a checked bag",What is the maximum weight for a checked bag?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:34,2909664394,10/11/17 21:26,FALSE,clixsense,1,41701371,VEN,25,Caracas,190.36.122.111,what is the maximum weight in the suitcase,I could know the maximum weight of the suitcases,is there any weight restriction in the suitcases,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:39,2909676597,10/11/17 21:25,FALSE,neodev,1,41805069,HUN,8,Székesfehérvár,92.249.141.161,What is the heaviest luggage I can check in with?,Can you please measure my bag and tell me if I can check in with it?,I hope my bag it not too heavy so as to check in with,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:55,2909700966,10/11/17 21:54,FALSE,neodev,1,41807814,VEN,25,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:30,2909656204,10/11/17 21:28,FALSE,clixsense,1,42126087,GRC,35,Athens,89.210.133.40,What is the maximum weight for a checked bag?,What is the maximum weight for a checked bag?,What is the maximum weight for a checked bag?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 22:06,2909717805,10/11/17 21:56,FALSE,clixsense,1,42184715,SRB,0,Belgrade,178.254.175.29,What's the maximum weight for my bag?,"I have bags, what's max weight for them?",I need information: need maximum weight for my bags.,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:26,2909645463,10/11/17 21:23,FALSE,neodev,1,42740374,TUR,68,Ankara,176.88.29.229,how much weight baggage?,how much weight baggage? how can i do ?,how much weight baggage? what can you if i extra?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 22:03,2909714190,10/11/17 21:56,FALSE,neodev,1,43191711,EGY,11,Cairo,41.44.237.76,can you tell me how much weight can i take with me,and how much parts also,and what about hand bags,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:37,2909673531,10/11/17 21:26,FALSE,elite,1,43305968,SRB,2,Novi Sad,147.91.173.31,May I ask what is the maximum weight for a checked bag?,Could you tell me what the maximum weight for a checked bag is?,I would like to ask about the maximum weight for a checked bag.,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:33,2909662712,10/11/17 21:26,FALSE,neodev,1,43602514,TUR,25,Erzurum,78.164.167.106,Do you have maximum weight?,what is the maximum weight?,how many total weight?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:33,2909661675,10/11/17 21:23,FALSE,neodev,1,43615460,EGY,12,Benha,156.214.127.74,what the maximum weight for a checked bag?,if my bag heavier what the heavier the load ?,Can you help me find out what loads can be carried  N386,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:38,2909675486,10/11/17 21:25,FALSE,neodev,1,43642908,VEN,7,Valencia,190.79.79.9,what would be the maximum weight for my travel bag,I need to know the maximum weight of my suitcase,the maximum weight for a suitcase which would be,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:19,2909634085,10/11/17 21:19,FALSE,neodev,1,43650485,EGY,11,Cairo,156.211.251.26,Can you help me get a new flight?,Can you help me get a new flight?,Can you help me get a new flight?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 22:14,2909729423,10/11/17 21:54,FALSE,neodev,1,43661460,VEN,,,190.207.59.93,How can I find out the maximum weight of my checked bag?,Could you tell me the maximum weight of the suitcase?,I want to know the maximum weight of the checked suitcase.,You need to know the maximum weight for a checked bag
1403461968,10/11/17 22:35,2909753878,10/11/17 22:28,FALSE,neodev,1,43698317,EGY,11,Cairo,41.45.210.26,What is the maximum weight for the bag checked,What is the maximum weight for the examination bag,What is the maximum weight for the examination bag,You need to know the maximum weight for a checked bag
1403461968,10/11/17 22:02,2909712927,10/11/17 21:41,FALSE,neodev,1,43700704,VEN,4,Maracay,200.93.85.111,What is the maximum weight of the checked bag?,How much weight does the suitcase have in the flight?,I want to know the maximum weight of my suitcase?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 22:36,2909755933,10/11/17 22:24,FALSE,elite,1,43716648,VEN,25,Caracas,186.167.245.148,tell me how much is the maximum luggage weight per person,"I think I'm overweight in my bags, please tell me how much weight is the most","I'm getting too overweight, how much is the maximum allowed",You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:19,2909634321,10/11/17 21:19,FALSE,neodev,1,43765666,VEN,7,Guacara,186.89.123.89,dgdsgdgdgdg,dgasgdg,dgdsagsdgds,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:43,2909680853,10/11/17 21:26,FALSE,elite,1,43775319,MEX,14,Zapopan,187.189.149.82,what is the maximum weight that i can check?,what is the maximum weight for a checked bag?,how much weight can i check?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:34,2909664043,10/11/17 21:25,FALSE,elite,1,43778069,MEX,13,Guadalajara,177.240.140.242,What is my luggage weight limit?,How much weight am I allowed?,How heavy can my bag be?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:31,2909658471,10/11/17 21:25,FALSE,clixsense,1,43806607,VEN,25,Caracas,200.41.119.187,What is the weight limit for a checked bag?,Do you know the weight limit for each bag?,Who can assist me to check the maximum weight for a checked bag?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:43,2909681944,10/11/17 21:23,FALSE,elite,1,43821915,MEX,12,Acapulco De Juárez,201.114.49.39,Where do I see the registered weight of my luggage?,can help me by indicating the maximum weight of a registered suitcase!,I want to know which is the maximum weight for a baggage or who can tell me that?,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:40,2909677318,10/11/17 21:24,FALSE,neodev,1,43842917,EGY,,,156.203.100.225,what is the maximum weight,is there a maximum weight for checked bag,can you tell me the maximum weight for checked bag,You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:38,2909674214,10/11/17 21:25,FALSE,neodev,1,43850470,VEN,13,Barquisimeto,190.207.138.155,excuse me where I can weigh my luggage?,where is the weight of luggage?,"¿Quisiste decir ""podría pesarme este equipaje""? I could weigh this baggage?",You need to know the maximum weight for a checked bag
1403461968,10/11/17 21:52,2909695010,10/11/17 21:26,FALSE,clixsense,1,43853403,BRA,21,Rio De Janeiro,179.158.154.94,I know it's on time but do you have a weight limit for a baggage?,What is the maximum weight for luggage?,In addition to hand luggage I own a larger one. Any weight limits?,You need to know the maximum weight for a checked bag
1403461973,10/11/17 21:47,2909687655,10/11/17 21:26,FALSE,neodev,1,33110177,VEN,19,Carúpano,190.204.98.175,How can I ask for a wheelchair when I land?,I would like to know the process for having a wheelchair available when I land,Could you tell me how to get a wheelchair after landing?,You need to request a wheelchair when you land
1403461973,10/11/17 21:38,2909674852,10/11/17 21:30,FALSE,neodev,1,36312400,VEN,6,Puerto Ordaz,190.207.114.243,Is there a wheelchair available for my grandmother?,Can I use a wheelchair when I land?,Is that wheelchair available?,You need to request a wheelchair when you land
1403461973,10/11/17 22:51,2909775279,10/11/17 22:28,FALSE,clixsense,1,36522920,RUS,48,Moscow,91.78.29.125,Who can I ask for a wheelchair after landing?,Will the stewards help me with a wheelchair?,Can I go outside in a wheelchair after landing?,You need to request a wheelchair when you land
1403461973,10/11/17 21:25,2909644603,10/11/17 21:23,FALSE,neodev,1,38366779,RUS,10,Bryansk,2.93.179.230,oijaiodjaiodj io,oado oj,ojhaodfj oaj,You need to request a wheelchair when you land
1403461973,10/11/17 21:32,2909660593,10/11/17 21:25,FALSE,neodev,1,38372558,BRA,29,Goiania,200.163.232.161,"Please, I need a wheelchair on the landing of that flight.",I need to get around with a wheelchair at the landing.,"I'm a wheelchair user and I'm without a chair, please help me at the landing.",You need to request a wheelchair when you land
1403461973,10/11/17 21:54,2909698770,10/11/17 21:25,FALSE,clixsense,1,39078729,EGY,11,Cairo,41.237.4.122,Can I get a wheelchair when landing?,Can you provide a wheelchair when landing?,Will I find a wheelchair waiting for me when I'm  landing?,You need to request a wheelchair when you land
1403461973,10/11/17 22:32,2909750911,10/11/17 22:23,FALSE,clixsense,1,39347443,AUT,9,Vienna,80.110.82.64,"I am injured, could you get me a wheelchair?","I can't get out on my own, I would like a wheelchair please?",Is it possible to get a wheelchair?,You need to request a wheelchair when you land
1403461973,10/11/17 21:36,2909670613,10/11/17 21:24,FALSE,clixsense,1,39360761,VEN,13,Barquisimeto,200.8.101.118,When I land I'm going to need a wheelchair ... can you help me with that?,Can you help me find a wheelchair when landing?,to land I need you to please find me a wheelchair,You need to request a wheelchair when you land
1403461973,10/11/17 23:34,2909831117,10/11/17 23:23,FALSE,clixsense,1,39767721,RUS,73,Kazan,188.162.195.224,I want to request a wheelchair for the disabled.,You can upon landing to provide me with the wheelchair?,"Somebody can help me with a wheelchair, stroller",You need to request a wheelchair when you land
1403461973,10/11/17 21:31,2909656697,10/11/17 21:23,FALSE,neodev,1,39912680,COL,2,Medellín,190.9.214.212,Can I have a wheelchair please?,I need a wheelchair.,Would you be kind enough to give me a wheelchair?,You need to request a wheelchair when you land
1403461973,10/11/17 21:43,2909681259,10/11/17 21:24,FALSE,neodev,1,40010991,EGY,,,82.129.198.18,can you bring to me wheelchair when we landing ?,can you help me with wheelchair after we landing ?,do you have a wheelchier for people who can't walk?,You need to request a wheelchair when you land
1403461973,10/11/17 21:29,2909652743,10/11/17 21:26,FALSE,neodev,1,40308306,VEN,25,Caracas,201.209.147.89,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,You need to request a wheelchair when you land
1403461973,10/11/17 21:47,2909687277,10/11/17 21:37,FALSE,elite,1,40356433,SRB,,,77.243.24.177,I need a wheelchair when we land.,Can you provide me a wheelchair when we land ?,I request wheelchair when we land.,You need to request a wheelchair when you land
1403461973,10/11/17 22:01,2909712272,10/11/17 21:56,FALSE,clixsense,1,40597878,ESP,59,Leioa,85.86.226.145,I need a wheelchair in my destination,How can I ask for a wheelchair?,I will need assistance,You need to request a wheelchair when you land
1403461973,10/11/17 21:18,2909632261,10/11/17 21:17,FALSE,neodev,1,40956186,EGY,,,62.114.130.5,You want to add a frequent flyer number to a flight you already booked,You want to add a frequent flyer number to a flight you already booked,You want to add a frequent flyer number to a flight you already booked,You need to request a wheelchair when you land
1403461973,10/11/17 21:43,2909681212,10/11/17 21:24,FALSE,elite,1,41472139,EGY,3,Damanhour,197.43.27.149,May I request a wheelchair when I land?,I need to request a wheelchair when we land?,May I request a wheelchair when we land?,You need to request a wheelchair when you land
1403461973,10/11/17 21:34,2909664379,10/11/17 21:26,FALSE,clixsense,1,41701371,VEN,25,Caracas,190.36.122.111,I need travel service,I need assistance when I get off the flight.,I need a wheelchair when I get off the flight,You need to request a wheelchair when you land
1403461973,10/11/17 21:39,2909676589,10/11/17 21:25,FALSE,neodev,1,41805069,HUN,8,Székesfehérvár,92.249.141.161,"I need to get a wheelchair for my grandma, I hope you can get me one.","My daughter is handicapped, I need to obtain a wheelchair for her, can you please assist?",Who do you think might be able to help me with supplying a wheelchair?,You need to request a wheelchair when you land
1403461973,10/11/17 21:55,2909700963,10/11/17 21:54,FALSE,neodev,1,41807814,VEN,25,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,You need to request a wheelchair when you land
1403461973,10/11/17 21:30,2909656201,10/11/17 21:28,FALSE,clixsense,1,42126087,GRC,35,Athens,89.210.133.40,I'd like to have wheelchair service when I land.,I'd like to have wheelchair service when I land.,I'd like to have wheelchair service when I land.,You need to request a wheelchair when you land
1403461973,10/11/17 22:06,2909717803,10/11/17 21:56,FALSE,clixsense,1,42184715,SRB,0,Belgrade,178.254.175.29,How can I request a wheelchair?,"I need a wheelchair, how can I request it?","Where I can get a wheelchar, when I land.",You need to request a wheelchair when you land
1403461973,10/11/17 21:26,2909645459,10/11/17 21:23,FALSE,neodev,1,42740374,TUR,68,Ankara,176.88.29.229,i want to chair what do you know about that?,can you do that?,if you can't what can i do?,You need to request a wheelchair when you land
1403461973,10/11/17 22:03,2909714188,10/11/17 21:56,FALSE,neodev,1,43191711,EGY,11,Cairo,41.44.237.76,i need to a wheelchair when the plane land,is it big ?,how can i reach to it,You need to request a wheelchair when you land
1403461973,10/11/17 21:37,2909673538,10/11/17 21:26,FALSE,elite,1,43305968,SRB,2,Novi Sad,147.91.173.31,I would like to request a wheelchair after landing.,Could I be given a wheelchair after landing?,"Could you provide me with a wheelchair after landing, please?",You need to request a wheelchair when you land
1403461973,10/11/17 21:33,2909662720,10/11/17 21:26,FALSE,neodev,1,43602514,TUR,25,Erzurum,78.164.167.106,How can I request a wheelchair?,Where can I request a wheelchair?,I want a wheelchair,You need to request a wheelchair when you land
1403461973,10/11/17 21:33,2909661670,10/11/17 21:23,FALSE,neodev,1,43615460,EGY,12,Benha,156.214.127.74,i want a wheelchair please,can i order a  wheelchair when we land ?,what the way to get a wheelchair?,You need to request a wheelchair when you land
1403461973,10/11/17 21:38,2909675492,10/11/17 21:25,FALSE,neodev,1,43642908,VEN,7,Valencia,190.79.79.9,at the end of the trip I need a wheelchair,I need a wheelchair when I go down,i need a wheelchair,You need to request a wheelchair when you land
1403461973,10/11/17 21:19,2909634086,10/11/17 21:19,FALSE,neodev,1,43650485,EGY,11,Cairo,156.211.251.26,Can you help me get a new flight?,Can you help me get a new flight?,Can you help me get a new flight?,You need to request a wheelchair when you land
1403461973,10/11/17 22:14,2909729401,10/11/17 21:54,FALSE,neodev,1,43661460,VEN,,,190.207.59.93,I need a wheelchair for the landing.,for the landing could I have a wheelchair?,I want to request a wheelchair for the landing,You need to request a wheelchair when you land
1403461973,10/11/17 22:35,2909753845,10/11/17 22:28,FALSE,neodev,1,43698317,EGY,11,Cairo,41.45.210.26,I needed a wheelchair when landing,Please need a wheelchair when landing,I needed a wheelchair,You need to request a wheelchair when you land
1403461973,10/11/17 22:02,2909712935,10/11/17 21:41,FALSE,neodev,1,43700704,VEN,4,Maracay,200.93.85.111,I need a wheelchair when I land,"please, I could request a wheelchair as soon as we landed",a wheelchair is necessary in what the plane lands,You need to request a wheelchair when you land
1403461973,10/11/17 22:36,2909755937,10/11/17 22:24,FALSE,elite,1,43716648,VEN,25,Caracas,186.167.245.148,"I travel with my aunt who is invalid, please have a wheel chair to the landing","my wife is a bit dizzy by the flight, please get a wheelchair on the way down",they have wheelchair service to the landing?,You need to request a wheelchair when you land
1403461973,10/11/17 21:19,2909634316,10/11/17 21:19,FALSE,neodev,1,43765666,VEN,7,Guacara,186.89.123.89,dgdgdgdgddgd,dgdsgdgdsg,dgdsgdgsa,You need to request a wheelchair when you land
1403461973,10/11/17 21:43,2909680849,10/11/17 21:26,FALSE,elite,1,43775319,MEX,14,Zapopan,187.189.149.82,i will need a wheelchair upon landing,can you help me with a wheelchair?,how do i get a wheelchair?,You need to request a wheelchair when you land
1403461973,10/11/17 21:34,2909664038,10/11/17 21:25,FALSE,elite,1,43778069,MEX,13,Guadalajara,177.240.140.242,Can you help me please with a wheelchair?,I will need a wheelchair upon landing.,Who do I ask about getting a wheelchair?,You need to request a wheelchair when you land
1403461973,10/11/17 21:31,2909658464,10/11/17 21:25,FALSE,clixsense,1,43806607,VEN,25,Caracas,200.41.119.187,How can I get assistance to obtain a wheelchair?,Who can help me to get a wheelchair?,Do you know how can I get a wheelchair?,You need to request a wheelchair when you land
1403461973,10/11/17 21:43,2909681954,10/11/17 21:23,FALSE,elite,1,43821915,MEX,12,Acapulco De Juárez,201.114.49.39,When do I report that I need a wheelchair to get off the plane?,Who do I request the wheelchair for when the plane lands?,who informs me about requesting or entering a wheelchair at the time of landing?,You need to request a wheelchair when you land
1403461973,10/11/17 21:40,2909677316,10/11/17 21:24,FALSE,neodev,1,43842917,EGY,,,156.203.100.225,i want to request a wheelchair when i land,i need a wheelchair,when we land i will need  a wheelchair for my wife,You need to request a wheelchair when you land
1403461973,10/11/17 21:38,2909674212,10/11/17 21:25,FALSE,neodev,1,43850470,VEN,13,Barquisimeto,190.207.138.155,posee la aerolinea servicio de silla de ruedas?,I require a wheelchair to descend,Thank you for your attention,You need to request a wheelchair when you land
1403461973,10/11/17 21:52,2909695036,10/11/17 21:26,FALSE,clixsense,1,43853403,BRA,21,Rio De Janeiro,179.158.154.94,"I would like a wheelchair, please.","I need an accessibility service. May I have a wheelchair, please",My young lady. I need your help. A wheelchair,You need to request a wheelchair when you land
